,Price,Original_Price,Off(%),Rating,Reviews,Free_shipping,Best_seller,Type
5409,4.39,4.39,0.0,5.0,138.0,No,No,Handmade
5410,8.75,8.75,0.0,5.0,43.0,No,No,Handmade
5411,2.0,2.0,0.0,5.0,89.0,No,No,Handmade
5412,10.99,10.99,0.0,5.0,377.0,Yes,No,Handmade
5413,15.0,15.0,0.0,4.7989,2888.0,Yes,No,Handmade
5414,23.93,23.93,0.0,5.0,98.0,Yes,No,Handmade
5415,5.55,5.55,0.0,5.0,676.0,No,No,Handmade
5416,6.55,6.55,0.0,4.92,1814.0,Yes,No,Handmade
5417,7.16,7.16,0.0,4.9,5528.0,No,No,Handmade
5418,19.0,19.0,0.0,5.0,620.0,Yes,No,Handmade
5419,18.0,18.0,0.0,5.0,686.0,Yes,No,Handmade
5420,8.04,11.49,30.0,4.8981,2844.0,No,No,Handmade
5421,20.0,20.0,0.0,4.3667,1071.0,Yes,No,Handmade
5422,25.0,25.0,0.0,,,Yes,No,Handmade
5423,15.96,15.96,0.0,5.0,218.0,Yes,No,Handmade
5424,15.96,15.96,0.0,5.0,218.0,Yes,No,Handmade
5425,2.51,2.51,0.0,4.9875,467.0,No,No,Handmade
5426,60.0,60.0,0.0,5.0,955.0,Yes,No,Handmade
5427,3.2,3.2,0.0,4.9796,18904.0,No,No,Handmade
5428,12.0,12.0,0.0,5.0,420.0,No,No,Handmade
5429,7.16,7.16,0.0,4.9,5528.0,No,No,Handmade
5430,4.13,4.13,0.0,4.5,66.0,Yes,No,Handmade
5431,11.5,11.5,0.0,4.9688,189.0,No,No,Handmade
5432,15.0,15.0,0.0,1.0,188.0,No,No,Handmade
5433,10.5,10.5,0.0,5.0,1159.0,Yes,No,Handmade
5434,12.75,15.0,15.0,4.8845,2990.0,Yes,No,Handmade
5435,10.0,10.0,0.0,4.953,1257.0,Yes,No,Handmade
5436,18.0,18.0,0.0,4.9632,4418.0,Yes,No,Handmade
5437,4.15,4.15,0.0,4.9653,813.0,No,No,Handmade
5438,75.0,75.0,0.0,,,Yes,No,Handmade
5439,2.87,2.87,0.0,4.9674,301.0,No,No,Handmade
5440,9.99,9.99,0.0,4.8957,8328.0,Yes,No,Handmade
5441,5.6,8.0,30.0,4.8833,1722.0,No,No,Handmade
5442,75.0,75.0,0.0,5.0,104.0,Yes,No,Handmade
5443,5.98,11.97,50.0,4.9355,870.0,No,No,Handmade
5444,8.0,8.0,0.0,4.9505,10885.0,No,No,Handmade
5445,2.5,2.5,0.0,4.8949,3776.0,No,No,Handmade
5446,11.2,14.93,25.0,4.9744,2215.0,Yes,No,Handmade
5447,5.6,8.0,30.0,4.8833,1722.0,No,No,Handmade
5448,20.0,20.0,0.0,4.875,1055.0,Yes,No,Handmade
5449,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Handmade
5450,7.48,7.48,0.0,4.9783,466.0,No,No,Handmade
5451,4.02,4.02,0.0,,,No,No,Handmade
5452,83.38,83.38,0.0,5.0,51.0,Yes,No,Handmade
5453,10.0,10.0,0.0,5.0,1971.0,Yes,No,Handmade
5454,0.76,0.95,20.0,4.9184,4450.0,No,No,Handmade
5455,3.4,3.4,0.0,5.0,97.0,Yes,Yes,Handmade
5456,8.99,8.99,0.0,4.9691,5607.0,No,No,Handmade
5457,23.93,23.93,0.0,5.0,139.0,Yes,No,Handmade
5458,0.72,0.72,0.0,4.9311,1321.0,Yes,No,Handmade
5459,40.0,40.0,0.0,5.0,19.0,Yes,No,Handmade
5460,27.92,27.92,0.0,5.0,139.0,Yes,No,Handmade
5461,2.15,2.15,0.0,4.9247,2489.0,No,No,Handmade
5462,19.95,19.95,0.0,5.0,139.0,Yes,No,Handmade
5463,16.0,16.0,0.0,5.0,735.0,Yes,No,Handmade
5464,19.5,19.5,0.0,5.0,439.0,Yes,No,Handmade
5465,3.88,4.31,10.0,4.9481,3237.0,No,No,Handmade
5466,7.16,7.16,0.0,4.9,5528.0,No,No,Handmade
5467,4.9,4.9,0.0,4.9796,18904.0,No,No,Handmade
5468,55.0,55.0,0.0,4.3667,1071.0,Yes,No,Handmade
5469,4.5,4.5,0.0,4.98,614.0,No,No,Handmade
5470,15.0,15.0,0.0,5.0,148.0,No,No,Handmade
5471,27.92,27.92,0.0,4.962,1083.0,Yes,No,Handmade
5472,2.25,2.25,0.0,5.0,234.0,No,No,Handmade
5473,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
5474,100.0,100.0,0.0,4.8333,1212.0,Yes,No,Handmade
5475,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
5476,8.09,8.99,10.0,4.8059,1280.0,No,No,Handmade
5477,40.0,40.0,0.0,5.0,8.0,Yes,No,Handmade
5478,3.99,3.99,0.0,4.8235,2455.0,No,No,Handmade
5479,280.04,280.04,0.0,5.0,102.0,Yes,No,Handmade
5480,50.0,50.0,0.0,4.9933,1237.0,Yes,No,Handmade
5481,7.5,7.5,0.0,4.8846,114.0,No,No,Handmade
5482,20.0,20.0,0.0,4.875,1055.0,Yes,No,Handmade
5483,2.15,2.15,0.0,4.8941,1091.0,Yes,No,Handmade
5484,50.0,50.0,0.0,5.0,478.0,Yes,No,Handmade
5485,0.77,1.1,30.0,4.979,1144.0,No,No,Handmade
5486,4.0,4.0,0.0,4.9639999999999995,51367.0,No,No,Handmade
5487,15.0,15.0,0.0,,,No,No,Handmade
5488,20.0,20.0,0.0,5.0,42.0,No,No,Handmade
5489,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
5490,22.0,22.0,0.0,4.6667,164.0,No,No,Handmade
5491,23.93,23.93,0.0,5.0,139.0,Yes,No,Handmade
5492,22.0,22.0,0.0,4.8,913.0,Yes,No,Handmade
5493,4.0,4.0,0.0,4.9167,121.0,No,No,Handmade
5494,2.87,2.87,0.0,4.9674,301.0,No,No,Handmade
5495,14.99,14.99,0.0,4.9105,2311.0,Yes,No,Handmade
5496,3.88,4.31,10.0,4.9481,3237.0,No,No,Handmade
5497,15.96,15.96,0.0,4.9333,51.0,Yes,No,Handmade
5498,5.19,5.19,0.0,5.0,42.0,No,No,Handmade
5499,14.99,14.99,0.0,4.7667,1767.0,Yes,No,Handmade
5500,15.96,15.96,0.0,4.9333,51.0,Yes,No,Handmade
5501,25.0,25.0,0.0,4.9864,1797.0,Yes,No,Handmade
5502,14.59,14.59,0.0,4.9,86.0,No,No,Handmade
5503,4.52,4.52,0.0,4.8839999999999995,1406.0,Yes,No,Handmade
5504,4.95,4.95,0.0,4.9652,414.0,No,No,Handmade
5505,3.95,3.95,0.0,4.7895,388.0,Yes,No,Handmade
5506,3.99,3.99,0.0,5.0,139.0,Yes,No,Handmade
5507,15.5,15.5,0.0,4.8571,194.0,No,No,Handmade
5508,9.34,10.99,15.0,4.8,126.0,Yes,No,Handmade
5509,100.0,100.0,0.0,5.0,375.0,Yes,No,Handmade
5510,5.99,5.99,0.0,5.0,432.0,Yes,No,Handmade
5511,19.99,19.99,0.0,5.0,133.0,Yes,No,Handmade
5512,15.0,15.0,0.0,4.8936,499.0,No,No,Handmade
5513,20.0,20.0,0.0,4.8788,1283.0,No,No,Handmade
5514,19.12,19.12,0.0,4.9583,539.0,Yes,No,Handmade
5515,1.75,1.75,0.0,4.75,453.0,No,No,Handmade
5516,13.49,14.99,10.0,4.9924,1545.0,No,No,Handmade
5517,50.0,50.0,0.0,4.9444,456.0,Yes,No,Handmade
5518,7.98,7.98,0.0,5.0,139.0,Yes,No,Handmade
5519,4.99,4.99,0.0,4.8660000000000005,689.0,No,No,Handmade
5520,10.05,10.05,0.0,4.9311,1321.0,Yes,No,Handmade
5521,20.0,20.0,0.0,4.875,1055.0,Yes,No,Handmade
5522,2.86,2.86,0.0,5.0,25.0,No,No,Handmade
5523,61.43,61.43,0.0,4.9884,1062.0,Yes,No,Handmade
5524,5.95,5.95,0.0,4.7895,388.0,Yes,No,Handmade
5525,12.8,12.8,0.0,4.9405,1807.0,Yes,No,Handmade
5526,5.3,5.3,0.0,5.0,202.0,Yes,No,Handmade
5527,2.45,2.45,0.0,,,No,No,Handmade
5528,10.0,10.0,0.0,,,Yes,No,Handmade
5529,1.75,1.75,0.0,4.9286,196.0,No,No,Handmade
5530,10.0,10.0,0.0,5.0,4057.0,Yes,No,Handmade
5531,25.0,25.0,0.0,5.0,540.0,Yes,No,Handmade
5532,7.1,7.1,0.0,4.9643,43.0,No,No,Handmade
5533,43.06,43.06,0.0,5.0,130.0,Yes,No,Handmade
5534,98.0,98.0,0.0,5.0,410.0,Yes,No,Handmade
5535,14.99,14.99,0.0,4.9279,4173.0,No,No,Handmade
5536,12.0,12.0,0.0,4.9375,514.0,Yes,No,Handmade
5537,8.15,8.15,0.0,5.0,1156.0,Yes,No,Handmade
5538,23.93,23.93,0.0,5.0,139.0,Yes,No,Handmade
5539,11.99,11.99,0.0,4.9588,7518.0,No,No,Handmade
5540,4.9,4.9,0.0,4.9796,18904.0,No,No,Handmade
5541,500.0,500.0,0.0,,,Yes,No,Handmade
5542,16.59,16.59,0.0,5.0,197.0,Yes,No,Handmade
5543,3.6,6.0,40.0,4.9434,1669.0,Yes,No,Handmade
5544,6.5,6.5,0.0,5.0,112.0,No,No,Handmade
5545,3.85,3.85,0.0,5.0,270.0,Yes,No,Handmade
5546,4.6,4.6,0.0,4.9545,795.0,No,No,Handmade
5547,2.51,2.51,0.0,4.9247,2489.0,No,No,Handmade
5548,3.0,3.0,0.0,4.9851,1024.0,Yes,No,Handmade
5549,18.0,18.0,0.0,4.8919,3190.0,Yes,No,Handmade
5550,15.0,15.0,0.0,4.7667,1767.0,Yes,No,Handmade
5551,20.0,20.0,0.0,4.8626,10496.0,No,No,Handmade
5552,17.99,17.99,0.0,5.0,2616.0,Yes,No,Handmade
5553,7.16,7.16,0.0,4.9,5528.0,No,No,Handmade
5554,14.11,14.11,0.0,4.9091,78.0,Yes,No,Handmade
5555,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Handmade
5556,100.0,100.0,0.0,5.0,202.0,Yes,No,Handmade
5557,7.0,7.0,0.0,4.7742,367.0,No,No,Handmade
5558,19.95,19.95,0.0,5.0,22.0,Yes,No,Handmade
5559,6.99,6.99,0.0,4.0,60.0,No,No,Handmade
5560,13.0,13.0,0.0,4.9796,3891.0,Yes,No,Handmade
5561,6.0,6.0,0.0,4.8462,359.0,Yes,No,Handmade
5562,2.86,2.86,0.0,4.9973,367.0,No,No,Handmade
5563,4.02,4.02,0.0,4.9647,434.0,No,No,Handmade
5564,1.0,1.0,0.0,4.6168,3366.0,No,No,Handmade
5565,3.95,3.95,0.0,4.8839999999999995,1406.0,Yes,No,Handmade
5566,10.0,10.0,0.0,5.0,85.0,No,No,Handmade
5567,24.5,24.5,0.0,4.8729,2306.0,Yes,No,Handmade
5568,96.0,96.0,0.0,5.0,331.0,Yes,No,Handmade
5569,1.36,1.36,0.0,4.9718,288.0,Yes,No,Handmade
5570,0.18,0.2,10.0,4.9701,2100.0,No,No,Handmade
5571,2.87,2.87,0.0,5.0,112.0,No,No,Handmade
5572,8.0,8.0,0.0,4.8857,438.0,No,No,Handmade
5573,269.86,269.86,0.0,4.9643,108.0,No,No,Handmade
5574,18.95,18.95,0.0,4.7667,1767.0,Yes,No,Handmade
5575,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
5576,2.0,2.0,0.0,4.98,614.0,No,No,Handmade
5577,1.42,1.42,0.0,4.9576,345.0,No,No,Handmade
5578,9.53,9.53,0.0,4.4225,686.0,No,No,Handmade
5579,4.47,8.95,50.0,4.8889,1413.0,Yes,No,Handmade
5580,0.9,1.0,10.0,4.9617,5169.0,No,No,Handmade
5581,20.0,20.0,0.0,4.9744,2359.0,Yes,No,Handmade
5582,15.75,22.5,30.0,4.9451,2013.0,No,No,Handmade
5583,2.86,2.86,0.0,4.9973,367.0,No,No,Handmade
5584,11.48,11.48,0.0,5.0,1.0,Yes,No,Handmade
5585,3.23,3.23,0.0,4.9796,119.0,No,No,Handmade
5586,5.67,5.67,0.0,4.9875,467.0,No,No,Handmade
5587,3.59,3.59,0.0,4.8333,68.0,No,No,Handmade
5588,20.0,20.0,0.0,5.0,329.0,Yes,No,Handmade
5589,6.0,6.0,0.0,4.9341,1465.0,No,No,Handmade
5590,9.99,9.99,0.0,4.9872,1593.0,Yes,No,Handmade
5591,10.0,10.0,0.0,5.0,827.0,Yes,No,Handmade
5592,38.47,38.47,0.0,,,No,No,Handmade
5593,4.9,4.9,0.0,4.9796,18904.0,No,No,Handmade
5594,20.0,20.0,0.0,5.0,130.0,Yes,No,Handmade
5595,50.0,50.0,0.0,5.0,241.0,Yes,No,Handmade
5596,2.2,2.2,0.0,5.0,575.0,Yes,No,Handmade
5597,14.0,14.0,0.0,,,No,No,Handmade
5598,2.5,2.5,0.0,,,No,No,Handmade
5599,10.36,12.95,20.0,4.9861,490.0,Yes,No,Handmade
5600,4.31,4.31,0.0,4.9268,1314.0,No,No,Handmade
5601,12.42,12.42,0.0,4.8333,229.0,Yes,No,Handmade
5602,6.0,6.0,0.0,4.9407,3005.0,Yes,No,Handmade
5603,8.0,8.0,0.0,5.0,635.0,No,No,Handmade
5604,15.0,15.0,0.0,4.8299,825.0,No,No,Handmade
5605,10.0,10.0,0.0,4.9778,297.0,Yes,No,Handmade
5606,29.25,39.0,25.0,5.0,144.0,No,No,Handmade
5607,25.0,25.0,0.0,4.978,6152.0,Yes,No,Handmade
5608,2.51,2.51,0.0,4.9875,467.0,No,No,Handmade
5609,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Handmade
5610,1.29,1.29,0.0,4.9203,804.0,No,No,Handmade
5611,7.16,7.16,0.0,4.7647,35.0,No,No,Handmade
5612,7.18,7.18,0.0,5.0,11.0,Yes,No,Handmade
5613,7.5,7.5,0.0,4.896,204.0,No,No,Handmade
5614,16.0,16.0,0.0,5.0,117.0,Yes,No,Handmade
5615,15.0,15.0,0.0,4.9487,1492.0,Yes,No,Handmade
5616,2.99,2.99,0.0,5.0,1140.0,No,No,Handmade
5617,18.5,18.5,0.0,4.4333,1156.0,Yes,No,Handmade
5618,7.0,7.0,0.0,4.871,753.0,Yes,No,Handmade
5619,4.47,8.95,50.0,4.8889,1413.0,Yes,No,Handmade
5620,2.94,2.94,0.0,4.9649,204.0,No,No,Handmade
5621,10.2,12.0,15.0,4.6073,1599.0,Yes,No,Handmade
5622,25.0,25.0,0.0,,,Yes,No,Handmade
5623,14.11,14.11,0.0,4.9091,78.0,Yes,No,Handmade
5624,15.0,15.0,0.0,5.0,1434.0,Yes,No,Handmade
5625,11.95,11.95,0.0,5.0,163.0,No,No,Handmade
5626,8.74,8.74,0.0,4.9091,148.0,Yes,No,Handmade
5627,4.0,4.0,0.0,4.1429,80.0,No,No,Handmade
5628,50.0,50.0,0.0,4.9609,1620.0,No,No,Handmade
5629,9.5,9.5,0.0,4.9485,1651.0,Yes,No,Handmade
5630,5.95,5.95,0.0,4.7895,388.0,Yes,No,Handmade
5631,1.44,1.44,0.0,4.9649,204.0,No,No,Handmade
5632,5.0,5.0,0.0,4.9241,897.0,Yes,No,Handmade
5633,12.0,12.0,0.0,4.8831,1181.0,No,No,Handmade
5634,11.0,11.0,0.0,4.9,505.0,Yes,No,Handmade
5635,7.18,7.18,0.0,4.8405,2346.0,No,No,Handmade
5636,14.11,14.11,0.0,4.9091,78.0,Yes,No,Handmade
5637,21.0,21.0,0.0,4.9487,1492.0,Yes,No,Handmade
5638,56.7,56.7,0.0,5.0,87.0,No,No,Handmade
5639,1.44,1.44,0.0,4.9649,204.0,No,No,Handmade
5640,12.0,12.0,0.0,5.0,198.0,Yes,No,Handmade
5641,4.5,4.5,0.0,,,Yes,No,Handmade
5642,1.3,1.3,0.0,5.0,4097.0,Yes,No,Handmade
5643,4.15,4.15,0.0,4.9653,813.0,No,No,Handmade
5644,21.99,21.99,0.0,5.0,481.0,Yes,No,Handmade
5645,4.0,4.0,0.0,5.0,99.0,Yes,No,Handmade
5646,20.0,20.0,0.0,4.978,6152.0,Yes,No,Handmade
5647,6.0,6.0,0.0,5.0,171.0,Yes,No,Handmade
5648,1.72,1.72,0.0,4.8839999999999995,1406.0,Yes,No,Handmade
5649,9.6,9.6,0.0,5.0,23.0,No,No,Handmade
5650,12.0,12.0,0.0,4.9293,3045.0,No,No,Handmade
5651,3.88,4.31,10.0,4.9481,3237.0,No,No,Handmade
5652,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
5653,70.0,70.0,0.0,4.9723,1955.0,Yes,No,Handmade
5654,1.75,1.75,0.0,4.9565,1177.0,Yes,No,Handmade
5655,34.95,34.95,0.0,4.973,670.0,Yes,No,Handmade
5656,15.0,15.0,0.0,4.9744,2359.0,Yes,No,Handmade
5657,18.99,18.99,0.0,4.7667,1767.0,Yes,No,Handmade
5658,20.0,20.0,0.0,4.9744,2359.0,Yes,No,Handmade
5659,1.75,1.75,0.0,4.9474,115.0,Yes,No,Handmade
5660,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
5661,7.98,7.98,0.0,5.0,139.0,Yes,No,Handmade
5662,19.0,19.0,0.0,5.0,2012.0,Yes,No,Handmade
5663,1.3,1.3,0.0,5.0,4097.0,Yes,No,Handmade
5664,2.15,2.15,0.0,4.9203,804.0,No,No,Handmade
5665,4.2,7.0,40.0,4.9434,1669.0,Yes,No,Handmade
5666,17.0,17.0,0.0,,,No,No,Handmade
5667,10.0,10.0,0.0,4.8744,1751.0,Yes,No,Handmade
5668,22.36,22.36,0.0,4.0,34.0,Yes,No,Handmade
5669,120.0,120.0,0.0,5.0,203.0,Yes,No,Handmade
5670,14.0,14.0,0.0,4.9517,6082.0,Yes,Yes,Handmade
5671,2.95,2.95,0.0,4.9655,575.0,No,No,Handmade
5672,6.5,6.5,0.0,4.9505,10885.0,No,No,Handmade
5673,7.75,7.75,0.0,,,Yes,No,Handmade
5674,20.0,20.0,0.0,4.8671,540.0,Yes,No,Handmade
5675,18.0,18.0,0.0,4.9082,3601.0,No,No,Handmade
5676,13.0,13.0,0.0,5.0,3390.0,Yes,No,Handmade
5677,7.95,7.95,0.0,4.8333,2542.0,No,No,Handmade
5678,10.0,10.0,0.0,5.0,640.0,Yes,No,Handmade
5679,1.75,1.75,0.0,4.9565,1177.0,Yes,No,Handmade
5680,24.25,24.25,0.0,4.9622,1830.0,Yes,No,Handmade
5681,9.9,9.9,0.0,4.2319,1612.0,Yes,No,Handmade
5682,5.0,5.0,0.0,4.9608,1069.0,No,No,Handmade
5683,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Handmade
5684,26.99,29.99,10.0,4.9664,9298.0,Yes,No,Handmade
5685,9.0,10.0,10.0,4.2465,618.0,No,No,Handmade
5686,30.0,30.0,0.0,5.0,316.0,Yes,No,Handmade
5687,5.0,5.0,0.0,4.9341,1465.0,No,No,Handmade
5688,8.99,8.99,0.0,4.9872,1593.0,Yes,No,Handmade
5689,4.15,4.15,0.0,5.0,346.0,No,No,Handmade
5690,110.0,110.0,0.0,5.0,80.0,Yes,No,Handmade
5691,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
5692,150.0,150.0,0.0,4.9557,5017.0,Yes,No,Handmade
5693,7.99,7.99,0.0,5.0,471.0,No,No,Handmade
5694,21.54,21.54,0.0,3.0,113.0,Yes,No,Handmade
5695,12.0,12.0,0.0,5.0,1348.0,Yes,No,Handmade
5696,18.0,18.0,0.0,4.9632,4418.0,Yes,No,Handmade
5697,100.0,100.0,0.0,4.9082,714.0,Yes,No,Handmade
5698,6.99,6.99,0.0,5.0,802.0,Yes,No,Handmade
5699,15.0,15.0,0.0,4.978,6152.0,Yes,No,Handmade
5700,5.0,5.0,0.0,,,Yes,No,Handmade
5701,7.0,7.0,0.0,5.0,342.0,No,No,Handmade
5702,2.15,2.15,0.0,4.7059,232.0,No,No,Handmade
5703,1.55,1.72,10.0,4.9028,2843.0,No,No,Handmade
5704,1.55,1.72,10.0,4.9028,2843.0,No,No,Handmade
5705,1.55,1.72,10.0,4.9028,2843.0,No,No,Handmade
5706,15.0,15.0,0.0,4.9936,748.0,Yes,No,Handmade
5707,420.0,420.0,0.0,5.0,341.0,Yes,No,Handmade
5708,7.16,7.16,0.0,4.7674,3064.0,No,No,Handmade
5709,3.85,3.85,0.0,5.0,270.0,Yes,No,Handmade
5710,8.35,8.35,0.0,5.0,148.0,Yes,No,Handmade
5711,7.0,7.0,0.0,5.0,273.0,Yes,No,Handmade
5712,8.0,8.0,0.0,4.7989,2888.0,Yes,No,Handmade
5713,18.0,18.0,0.0,5.0,2474.0,Yes,No,Handmade
5714,7.2,8.0,10.0,4.6364,540.0,No,No,Handmade
5715,4.5,4.5,0.0,4.0,186.0,No,No,Handmade
5716,20.0,20.0,0.0,4.3667,1071.0,Yes,No,Handmade
5717,44.99,44.99,0.0,4.9655,1030.0,Yes,No,Handmade
5718,0.89,0.99,10.0,4.9184,4450.0,No,No,Handmade
5719,5.0,5.0,0.0,,,No,No,Handmade
5720,85.0,85.0,0.0,,,Yes,No,Handmade
5721,8.61,8.61,0.0,4.9877,370.0,No,No,Handmade
5722,1.65,1.65,0.0,4.8941,1091.0,Yes,No,Handmade
5723,1.75,1.75,0.0,4.9565,1177.0,Yes,No,Handmade
5724,6.5,6.5,0.0,4.8636,1769.0,No,No,Handmade
5725,5.0,5.0,0.0,4.8919999999999995,1243.0,No,No,Handmade
5726,8.0,8.0,0.0,4.9643,2146.0,No,No,Handmade
5727,23.0,23.0,0.0,4.9753,1921.0,Yes,No,Handmade
5728,1.44,1.44,0.0,4.9192,4825.0,No,No,Handmade
5729,1.44,1.44,0.0,4.9649,204.0,No,No,Handmade
5730,5.0,5.0,0.0,4.875,61.0,Yes,No,Handmade
5731,19.0,19.0,0.0,5.0,2012.0,Yes,No,Handmade
5732,1.99,1.99,0.0,4.7778,468.0,No,No,Handmade
5733,12.99,12.99,0.0,4.9105,2311.0,Yes,No,Handmade
5734,3.88,4.31,10.0,4.9481,3237.0,No,No,Handmade
5735,2.91,2.91,0.0,4.9714,604.0,Yes,No,Handmade
5736,7.5,15.0,50.0,4.7822,3003.0,No,No,Handmade
5737,5.98,11.97,50.0,4.9355,870.0,No,No,Handmade
5738,4.31,4.31,0.0,4.0,3.0,No,No,Handmade
5739,15.0,15.0,0.0,,,Yes,No,Handmade
5740,10.34,10.34,0.0,5.0,320.0,Yes,No,Handmade
5741,15.0,15.0,0.0,4.6,698.0,Yes,No,Handmade
5742,11.0,11.0,0.0,4.9609,1620.0,No,No,Handmade
5743,12.0,12.0,0.0,4.7989,2888.0,Yes,No,Handmade
5744,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
5745,2.75,2.75,0.0,5.0,965.0,Yes,No,Handmade
5746,3.5,3.5,0.0,4.9507,2136.0,No,No,Handmade
5747,6.25,6.25,0.0,4.7778,468.0,No,No,Handmade
5748,0.89,0.99,10.0,4.9184,4450.0,No,No,Handmade
5749,5.59,7.99,30.0,4.8833,1722.0,No,No,Handmade
5750,31.91,31.91,0.0,5.0,139.0,Yes,No,Handmade
5751,5.6,8.0,30.0,4.8833,1722.0,No,No,Handmade
5752,7.0,7.0,0.0,4.9884,8435.0,No,No,Handmade
5753,7.98,7.98,0.0,5.0,139.0,Yes,No,Handmade
5754,22.0,22.0,0.0,4.8,913.0,Yes,No,Handmade
5755,10.0,10.0,0.0,4.9787,1036.0,Yes,No,Handmade
5756,25.0,25.0,0.0,4.9514,4615.0,Yes,No,Handmade
5757,9.0,15.0,40.0,4.9298,1221.0,Yes,No,Handmade
5758,2.95,2.95,0.0,4.9545,795.0,No,No,Handmade
5759,5.6,8.0,30.0,4.8833,1722.0,No,No,Handmade
5760,4.5,4.5,0.0,5.0,948.0,No,No,Handmade
5761,79.78,79.78,0.0,,,Yes,No,Handmade
5762,699.0,699.0,0.0,3.0,26.0,Yes,No,Handmade
5763,20.0,20.0,0.0,4.978,6152.0,Yes,No,Handmade
5764,3.15,3.15,0.0,4.9773,242.0,No,No,Handmade
5765,25.0,25.0,0.0,4.9315,1286.0,Yes,No,Handmade
5766,1.3,1.3,0.0,5.0,4097.0,Yes,No,Handmade
5767,8.75,12.5,30.0,4.8958,267.0,No,No,Handmade
5768,2.6,2.6,0.0,5.0,1621.0,No,No,Handmade
5769,6.3,6.3,0.0,4.9524,608.0,Yes,No,Handmade
5770,22.0,22.0,0.0,4.902,1655.0,Yes,No,Handmade
5771,3.59,3.59,0.0,5.0,57.0,No,No,Handmade
5772,2.87,2.87,0.0,4.8601,2182.0,No,No,Handmade
5773,1.72,1.72,0.0,4.92,179.0,No,No,Handmade
5774,22.11,22.11,0.0,5.0,113.0,Yes,No,Handmade
5775,8.09,8.99,10.0,4.9259,895.0,No,No,Handmade
5776,8.0,8.0,0.0,5.0,723.0,Yes,No,Handmade
5777,5.75,5.75,0.0,4.9871,1246.0,No,No,Handmade
5778,9.94,9.94,0.0,,,No,No,Handmade
5779,18.63,18.63,0.0,,,No,No,Handmade
5780,3.95,3.95,0.0,5.0,352.0,No,No,Handmade
5781,8.45,8.45,0.0,4.9449,5651.0,No,No,Handmade
5782,20.0,20.0,0.0,4.971,759.0,Yes,No,Handmade
5783,14.93,14.93,0.0,4.9653,813.0,Yes,No,Handmade
5784,8.5,8.5,0.0,5.0,504.0,Yes,No,Handmade
5785,1.44,1.44,0.0,4.9649,204.0,No,No,Handmade
5786,8.0,8.0,0.0,5.0,723.0,Yes,No,Handmade
5787,15.0,15.0,0.0,4.9487,1492.0,Yes,No,Handmade
5788,10.0,10.0,0.0,5.0,984.0,No,No,Handmade
5789,5.0,5.0,0.0,5.0,337.0,Yes,No,Handmade
5790,4.47,8.95,50.0,4.8889,1413.0,Yes,No,Handmade
5791,15.0,15.0,0.0,5.0,139.0,Yes,No,Handmade
5792,20.0,20.0,0.0,,,Yes,No,Handmade
5793,30.0,30.0,0.0,4.9876,2048.0,Yes,No,Handmade
5794,20.0,20.0,0.0,4.3667,1071.0,Yes,No,Handmade
5795,4.15,4.15,0.0,4.9653,813.0,No,No,Handmade
5796,15.99,15.99,0.0,5.0,241.0,No,No,Handmade
5797,5.02,5.02,0.0,,,No,No,Handmade
5798,4.31,4.31,0.0,4.9909,341.0,Yes,No,Handmade
5799,12.0,12.0,0.0,4.9375,514.0,Yes,No,Handmade
5800,1.5,1.5,0.0,5.0,647.0,No,No,Handmade
5801,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
5802,7.16,7.16,0.0,4.9,5528.0,No,No,Handmade
5803,10.0,10.0,0.0,4.9701,784.0,Yes,No,Handmade
5804,10.0,10.0,0.0,4.95,225.0,Yes,No,Handmade
5805,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
5806,2.58,2.58,0.0,5.0,11.0,No,No,Handmade
5807,20.0,20.0,0.0,4.3667,1071.0,Yes,No,Handmade
5808,14.0,14.0,0.0,4.9619,1228.0,Yes,No,Handmade
5809,100.0,100.0,0.0,4.88,2188.0,Yes,No,Handmade
5810,25.0,25.0,0.0,4.9149,1408.0,Yes,No,Handmade
5811,4.1,4.1,0.0,4.9333,920.0,Yes,No,Handmade
5812,5.02,5.02,0.0,4.9496,2910.0,No,No,Handmade
5813,2.0,2.0,0.0,5.0,234.0,No,No,Handmade
5814,5.0,5.0,0.0,4.7778,468.0,No,No,Handmade
5815,2.3,2.3,0.0,5.0,85.0,No,No,Handmade
5816,10.0,10.0,0.0,,,Yes,No,Handmade
5817,3.88,4.31,10.0,4.9481,3237.0,No,No,Handmade
5818,15.0,15.0,0.0,5.0,551.0,Yes,No,Handmade
5819,4.29,4.29,0.0,4.9765,1022.0,No,No,Handmade
5820,23.93,23.93,0.0,5.0,139.0,Yes,No,Handmade
