,Price,Original_Price,Off(%),Rating,Reviews,Free_shipping,Best_seller,Theme
565,12.0,12.0,0.0,5.0,791.0,Yes,No,Destination
566,3.95,3.95,0.0,4.9231,13.0,Yes,No,Destination
567,8.25,8.25,0.0,4.9708,538.0,Yes,No,Destination
568,8.0,8.0,0.0,4.9167,121.0,No,No,Destination
569,11.9,11.9,0.0,,,No,No,Destination
570,1.5,1.5,0.0,5.0,3.0,Yes,No,Destination
571,3.0,3.0,0.0,5.0,27.0,Yes,No,Destination
572,1.5,1.5,0.0,4.9574,1299.0,No,No,Destination
573,1.02,1.02,0.0,4.2,8.0,No,No,Destination
574,5.0,5.0,0.0,4.8854,10183.0,Yes,No,Destination
575,28.1,28.1,0.0,5.0,1096.0,Yes,No,Destination
576,4.5,4.5,0.0,5.0,15.0,Yes,No,Destination
577,36.19,36.19,0.0,,,No,No,Destination
578,7.0,7.0,0.0,5.0,712.0,Yes,No,Destination
579,100.0,100.0,0.0,4.96,111.0,Yes,No,Destination
580,1.59,1.59,0.0,4.9649,914.0,No,No,Destination
581,2.88,2.88,0.0,4.75,8.0,No,No,Destination
582,9.52,9.52,0.0,5.0,11.0,No,No,Destination
583,25.0,25.0,0.0,,,No,No,Destination
584,2.0,2.0,0.0,4.958,13588.0,Yes,No,Destination
585,2.09,2.09,0.0,4.9071,2609.0,Yes,No,Destination
586,1.28,1.6,20.0,4.9843,1045.0,No,No,Destination
587,14.41,14.41,0.0,5.0,67.0,Yes,No,Destination
588,2.81,2.81,0.0,4.8942,242.0,Yes,No,Destination
589,8.31,8.31,0.0,5.0,36.0,Yes,No,Destination
590,5.99,9.99,40.0,4.9298,1220.0,No,No,Destination
591,5.99,9.99,40.0,4.9779,3295.0,No,No,Destination
592,21.62,21.62,0.0,4.92,81.0,No,No,Destination
593,87.5,87.5,0.0,4.9895,2254.0,Yes,No,Destination
594,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
595,6.38,6.38,0.0,,,No,No,Destination
596,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
597,4.14,4.14,0.0,4.5,66.0,Yes,No,Destination
598,58.89,58.89,0.0,5.0,1.0,No,No,Destination
599,20.0,20.0,0.0,,,Yes,No,Destination
600,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Destination
601,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Destination
602,30.0,60.0,50.0,4.9828,145.0,No,No,Destination
603,7.35,8.65,15.0,4.7733,2376.0,No,No,Destination
604,2.31,2.31,0.0,4.9248,403.0,No,No,Destination
605,2.88,2.88,0.0,4.9556,527.0,No,No,Destination
606,18.0,18.0,0.0,5.0,791.0,Yes,No,Destination
607,3.55,3.55,0.0,4.8932,1086.0,Yes,No,Destination
608,2.88,2.88,0.0,4.75,8.0,No,No,Destination
609,3.95,3.95,0.0,4.9231,13.0,Yes,No,Destination
610,1.28,1.6,20.0,4.9843,1045.0,No,No,Destination
611,2.0,2.0,0.0,4.958,13588.0,Yes,No,Destination
612,5.0,5.0,0.0,4.9444,22.0,Yes,No,Destination
613,11.99,19.99,40.0,4.9779,3295.0,No,No,Destination
614,11.04,11.04,0.0,4.9804,97.0,Yes,No,Destination
615,3.0,3.0,0.0,4.9697,135.0,Yes,No,Destination
616,117.16,117.16,0.0,5.0,513.0,Yes,No,Destination
617,1.5,1.5,0.0,5.0,3.0,Yes,No,Destination
618,3.0,3.0,0.0,4.8636,157.0,Yes,No,Destination
619,300.0,300.0,0.0,5.0,1.0,Yes,No,Destination
620,2.88,2.88,0.0,,,No,No,Destination
621,28.1,28.1,0.0,5.0,1096.0,Yes,No,Destination
622,8.73,8.73,0.0,4.8905,1254.0,No,No,Destination
623,15.0,15.0,0.0,5.0,214.0,Yes,No,Destination
624,100.0,100.0,0.0,4.95,97.0,Yes,No,Destination
625,126.0,126.0,0.0,5.0,341.0,Yes,No,Destination
626,14.95,14.95,0.0,4.8806,67.0,Yes,No,Destination
627,24.54,24.54,0.0,4.8542,161.0,Yes,No,Destination
628,5.25,5.25,0.0,4.9883,198.0,Yes,No,Destination
629,89.75,89.75,0.0,4.8,10.0,Yes,No,Destination
630,6.23,6.23,0.0,4.7234,50.0,Yes,No,Destination
631,18.0,18.0,0.0,4.9464,1334.0,Yes,No,Destination
632,32.43,32.43,0.0,4.92,1010.0,No,No,Destination
633,6.3,6.3,0.0,4.9506,1943.0,Yes,No,Destination
634,12.0,12.0,0.0,4.9333,37.0,Yes,No,Destination
635,10.0,10.0,0.0,5.0,575.0,Yes,No,Destination
636,5.0,5.0,0.0,5.0,337.0,Yes,No,Destination
637,175.19,175.19,0.0,,,No,No,Destination
638,15.0,15.0,0.0,4.9754,1919.0,Yes,No,Destination
639,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
640,2.52,2.52,0.0,4.9239999999999995,2468.0,No,No,Destination
641,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Destination
642,30.0,30.0,0.0,4.9933,1236.0,Yes,No,Destination
643,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Destination
644,4.14,4.14,0.0,4.5,66.0,Yes,No,Destination
645,20.0,20.0,0.0,,,Yes,No,Destination
646,7.36,7.36,0.0,5.0,1.0,Yes,No,Destination
647,7.35,8.65,15.0,4.7733,2376.0,No,No,Destination
648,3.55,3.55,0.0,4.8932,1086.0,Yes,No,Destination
649,2.31,2.31,0.0,4.9248,403.0,No,No,Destination
650,2.88,2.88,0.0,4.9556,527.0,No,No,Destination
651,18.0,18.0,0.0,5.0,791.0,Yes,No,Destination
652,30.0,60.0,50.0,4.9828,145.0,No,No,Destination
653,5.0,5.0,0.0,4.9444,22.0,Yes,No,Destination
654,2.88,2.88,0.0,,,No,No,Destination
655,24.54,24.54,0.0,4.8542,161.0,Yes,No,Destination
656,89.75,89.75,0.0,4.8,10.0,Yes,No,Destination
657,6.23,6.23,0.0,4.7234,50.0,Yes,No,Destination
658,5.0,5.0,0.0,5.0,337.0,Yes,No,Destination
659,10.0,10.0,0.0,5.0,575.0,Yes,No,Destination
660,5.95,5.95,0.0,4.8905,1254.0,No,No,Destination
661,5.04,5.04,0.0,4.9302,345.0,No,No,Destination
662,4.2,4.2,0.0,,,Yes,No,Destination
663,6.25,6.25,0.0,4.9333,121.0,Yes,No,Destination
664,2.5,2.5,0.0,,,No,No,Destination
665,71.43,71.43,0.0,4.9524,627.0,Yes,No,Destination
666,5.5,5.5,0.0,4.9118,408.0,Yes,No,Destination
667,16.0,16.0,0.0,4.9846,781.0,Yes,No,Destination
668,85.0,85.0,0.0,,,No,No,Destination
669,2.81,2.81,0.0,4.8942,242.0,Yes,No,Destination
670,30.0,30.0,0.0,,,Yes,No,Destination
671,12.0,12.0,0.0,5.0,846.0,Yes,No,Destination
672,3.95,3.95,0.0,5.0,101.0,No,No,Destination
673,7.21,7.21,0.0,4.9722,99.0,No,No,Destination
674,7.21,7.21,0.0,4.9677,638.0,No,No,Destination
675,5.8,5.8,0.0,4.9506,1943.0,Yes,No,Destination
676,2.0,2.0,0.0,4.958,13588.0,Yes,No,Destination
677,230.58,230.58,0.0,5.0,25.0,Yes,No,Destination
678,7.73,8.59,10.0,4.8991,109.0,No,No,Destination
679,2.81,2.81,0.0,4.9121,91.0,No,No,Destination
680,6.95,6.95,0.0,4.7586,1766.0,Yes,No,Destination
681,8.3,8.3,0.0,5.0,1155.0,Yes,No,Destination
682,59.0,59.0,0.0,4.9754,1919.0,Yes,No,Destination
683,10.95,10.95,0.0,5.0,11.0,No,No,Destination
684,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
685,18.19,25.99,30.0,4.9444,2012.0,No,No,Destination
686,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
687,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Destination
688,4.14,4.14,0.0,4.5,66.0,Yes,No,Destination
689,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Destination
690,7.35,8.65,15.0,4.7733,2376.0,No,No,Destination
691,20.0,20.0,0.0,,,Yes,No,Destination
692,3.55,3.55,0.0,4.8932,1086.0,Yes,No,Destination
693,2.88,2.88,0.0,4.9556,527.0,No,No,Destination
694,18.0,18.0,0.0,5.0,791.0,Yes,No,Destination
695,2.31,2.31,0.0,4.9248,403.0,No,No,Destination
696,89.75,89.75,0.0,4.8,10.0,Yes,No,Destination
697,24.54,24.54,0.0,4.8542,161.0,Yes,No,Destination
698,2.5,2.5,0.0,,,No,No,Destination
699,13.0,13.0,0.0,,,Yes,No,Destination
700,23.31,23.31,0.0,5.0,1.0,No,No,Destination
701,2.0,2.0,0.0,4.958,13588.0,Yes,No,Destination
702,10.0,10.0,0.0,4.9795,224.0,No,No,Destination
703,3.6,3.6,0.0,4.9506,1943.0,Yes,No,Destination
704,360.0,360.0,0.0,4.8788,838.0,Yes,No,Destination
705,2.5,2.5,0.0,5.0,46.0,Yes,No,Destination
706,5.4,5.4,0.0,4.9813,653.0,No,No,Destination
707,2.52,2.52,0.0,4.9239999999999995,2468.0,No,No,Destination
708,11.04,11.04,0.0,4.9804,97.0,Yes,No,Destination
709,25.0,25.0,0.0,5.0,9.0,Yes,No,Destination
710,14.99,14.99,0.0,4.9351,1520.0,Yes,No,Destination
711,1.63,1.63,0.0,4.3043,28.0,No,No,Destination
712,33.32,33.32,0.0,5.0,36.0,No,No,Destination
713,4.5,4.5,0.0,4.9661,429.0,Yes,No,Destination
714,25.0,25.0,0.0,,,No,No,Destination
715,12.0,12.0,0.0,5.0,846.0,Yes,No,Destination
716,15.87,15.87,0.0,4.8905,1254.0,No,No,Destination
717,150.0,150.0,0.0,5.0,6.0,Yes,No,Destination
718,8.55,8.55,0.0,5.0,1155.0,Yes,No,Destination
719,9.0,9.0,0.0,4.9318,946.0,No,No,Destination
720,5.52,5.52,0.0,,,No,No,Destination
721,5.99,9.99,40.0,4.9779,3295.0,No,No,Destination
722,230.58,230.58,0.0,5.0,25.0,Yes,No,Destination
723,83.33,83.33,0.0,5.0,25.0,No,No,Destination
724,100.0,100.0,0.0,5.0,712.0,Yes,No,Destination
725,250.0,250.0,0.0,,,Yes,No,Destination
726,28.1,28.1,0.0,5.0,1096.0,Yes,No,Destination
727,1.7,1.7,0.0,2.9481,115.0,Yes,No,Destination
728,350.0,350.0,0.0,4.9444,22.0,Yes,No,Destination
729,3.6,3.6,0.0,5.0,21.0,No,No,Destination
730,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
731,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Destination
732,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
733,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Destination
734,4.14,4.14,0.0,4.5,66.0,Yes,No,Destination
735,2.88,2.88,0.0,4.9556,527.0,No,No,Destination
736,20.0,20.0,0.0,,,Yes,No,Destination
737,3.55,3.55,0.0,4.8932,1086.0,Yes,No,Destination
738,2.88,2.88,0.0,4.9248,403.0,No,No,Destination
739,18.0,18.0,0.0,5.0,791.0,Yes,No,Destination
740,7.35,8.65,15.0,4.7733,2376.0,No,No,Destination
741,89.75,89.75,0.0,4.8,10.0,Yes,No,Destination
742,24.54,24.54,0.0,4.8542,161.0,Yes,No,Destination
743,18.4,18.4,0.0,5.0,1.0,No,No,Destination
744,360.0,360.0,0.0,4.8788,838.0,Yes,No,Destination
745,6.25,6.25,0.0,5.0,46.0,Yes,No,Destination
746,7.55,7.55,0.0,5.0,1155.0,Yes,No,Destination
747,680.0,680.0,0.0,4.9444,22.0,Yes,No,Destination
748,3.0,3.0,0.0,5.0,6.0,Yes,No,Destination
749,3.17,3.17,0.0,4.9239999999999995,2468.0,No,No,Destination
750,61.11,61.11,0.0,4.988,1059.0,Yes,No,Destination
751,36.03,36.03,0.0,4.9813,653.0,No,No,Destination
752,6.99,9.99,30.0,4.921,1334.0,No,No,Destination
753,5.0,5.0,0.0,5.0,948.0,No,No,Destination
754,11.04,11.04,0.0,4.9804,97.0,Yes,No,Destination
755,7.22,10.32,30.0,4.9714,2081.0,No,No,Destination
756,5.0,5.0,0.0,5.0,5.0,No,No,Destination
757,15.78,15.78,0.0,,,Yes,No,Destination
758,15.0,15.0,0.0,4.9091,21.0,Yes,No,Destination
759,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
760,3404.0,3404.0,0.0,5.0,575.0,Yes,No,Destination
761,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
762,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
763,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
764,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
765,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
766,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
767,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
768,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
769,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
770,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
771,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
772,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
773,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
774,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
775,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
776,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
777,4.14,4.14,0.0,4.5,66.0,Yes,No,Destination
778,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Destination
779,20.0,20.0,0.0,,,Yes,No,Destination
780,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Destination
781,24.54,24.54,0.0,4.8542,161.0,Yes,No,Destination
782,2.88,2.88,0.0,4.9556,527.0,No,No,Destination
783,3.55,3.55,0.0,4.8932,1086.0,Yes,No,Destination
784,18.0,18.0,0.0,5.0,791.0,Yes,No,Destination
785,23.31,23.31,0.0,5.0,1.0,No,No,Destination
786,2.31,2.31,0.0,4.9248,403.0,No,No,Destination
787,61.11,61.11,0.0,4.988,1059.0,Yes,No,Destination
788,1.75,1.75,0.0,5.0,46.0,Yes,No,Destination
789,7.22,10.32,30.0,4.9714,2081.0,No,No,Destination
790,5.0,5.0,0.0,5.0,5.0,No,No,Destination
791,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
792,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
793,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
794,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
795,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
796,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
797,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
798,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
799,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
800,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
801,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
802,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
803,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
804,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
805,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
806,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
807,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
808,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
809,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
810,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
811,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
812,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
813,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
814,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
815,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
816,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
817,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
818,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
819,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
820,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
821,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
822,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Destination
823,20.0,20.0,0.0,,,Yes,No,Destination
824,4.14,4.14,0.0,4.5,66.0,Yes,No,Destination
825,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Destination
826,2.31,2.31,0.0,4.9248,403.0,No,No,Destination
827,1.3,1.44,10.0,4.9556,527.0,No,No,Destination
828,18.4,18.4,0.0,5.0,1.0,No,No,Destination
829,18.0,18.0,0.0,5.0,791.0,Yes,No,Destination
830,3.3,3.3,0.0,4.8932,1086.0,Yes,No,Destination
831,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
832,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
833,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
834,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
835,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
836,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
837,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
838,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Destination
839,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Destination
840,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Destination
841,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Destination
842,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Destination
843,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Destination
844,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Destination
845,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Destination
846,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Destination
847,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Destination
848,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Destination
849,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Destination
850,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Destination
851,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Destination
852,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
853,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
854,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
855,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
856,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
857,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
858,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
859,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
860,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
861,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
862,28.0,28.0,0.0,4.8824,1055.0,Yes,No,Destination
863,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
864,28.0,28.0,0.0,4.8824,1055.0,Yes,No,Destination
865,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
866,20.0,20.0,0.0,,,Yes,No,Destination
867,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
868,4.14,4.14,0.0,4.5,66.0,Yes,No,Destination
869,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Destination
870,18.0,18.0,0.0,5.0,791.0,Yes,No,Destination
871,2.88,2.88,0.0,4.9556,527.0,No,No,Destination
872,2.31,2.31,0.0,4.9248,403.0,No,No,Destination
873,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
874,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
875,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
876,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
877,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
878,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
879,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
880,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
881,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
882,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
883,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
884,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
885,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
886,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
887,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
888,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
889,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
890,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
891,25.0,25.0,0.0,4.8824,1055.0,Yes,No,Destination
892,25.0,25.0,0.0,4.8824,1055.0,Yes,No,Destination
893,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
894,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
895,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
896,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
897,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
898,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
899,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
900,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
901,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
902,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
903,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
904,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
905,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
906,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
907,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
908,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
909,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
910,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
911,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
912,20.0,20.0,0.0,,,Yes,No,Destination
913,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Destination
914,1.3,1.44,10.0,4.9556,527.0,No,No,Destination
915,4.14,4.14,0.0,4.5,66.0,Yes,No,Destination
916,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
917,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
918,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
919,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
920,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
921,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
922,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
923,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
924,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
925,25.0,25.0,0.0,4.8824,1055.0,Yes,No,Destination
926,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
927,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
928,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
929,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
930,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
931,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
932,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
933,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
934,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
935,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
936,28.0,28.0,0.0,4.8824,1055.0,Yes,No,Destination
937,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
938,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
939,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
940,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
941,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
942,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
943,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Destination
944,4.14,4.14,0.0,4.5,66.0,Yes,No,Destination
945,4.14,4.14,0.0,4.5,66.0,Yes,No,Destination
946,4.14,4.14,0.0,4.5,66.0,Yes,No,Destination
947,4.14,4.14,0.0,4.5,66.0,Yes,No,Destination
948,4.14,4.14,0.0,4.5,66.0,Yes,No,Destination
949,4.14,4.14,0.0,4.5,66.0,Yes,No,Destination
950,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
951,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
952,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
953,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
954,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
955,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
956,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
957,2.88,2.88,0.0,4.9556,527.0,No,No,Destination
958,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Destination
959,4.14,4.14,0.0,4.5,66.0,Yes,No,Destination
960,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
961,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
962,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
963,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
964,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
965,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
966,2.88,2.88,0.0,4.9556,527.0,No,No,Destination
967,2.88,2.88,0.0,4.9556,527.0,No,No,Destination
968,2.88,2.88,0.0,4.9556,527.0,No,No,Destination
969,2.88,2.88,0.0,4.9556,527.0,No,No,Destination
970,1.3,1.44,10.0,4.9556,527.0,No,No,Destination
971,2.88,2.88,0.0,4.9556,527.0,No,No,Destination
972,2.88,2.88,0.0,4.9556,527.0,No,No,Destination
973,1.3,1.44,10.0,4.9556,527.0,No,No,Destination
974,2.88,2.88,0.0,4.9556,527.0,No,No,Destination
975,2.88,2.88,0.0,4.9556,527.0,No,No,Destination
976,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
977,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
978,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
979,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
980,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
981,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
982,30.0,30.0,0.0,4.9933,1236.0,Yes,No,Destination
983,1.3,1.44,10.0,4.9556,527.0,No,No,Destination
984,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
985,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Destination
986,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Destination
987,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
988,1.3,1.44,10.0,4.9556,527.0,No,No,Destination
989,2.88,2.88,0.0,4.9556,527.0,No,No,Destination
990,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
991,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Destination
992,4.14,4.14,0.0,4.5,66.0,Yes,No,Destination
