,Price,Original_Price,Off(%),Rating,Reviews,Free_shipping,Best_seller,Season
3001,1.44,1.44,0.0,5.0,11.0,No,No,Summer
3002,12.97,12.97,0.0,5.0,1.0,No,No,Summer
3003,12.51,14.72,15.0,4.9148,644.0,Yes,No,Summer
3004,8.49,9.99,15.0,4.9492,1286.0,No,No,Summer
3005,15.87,15.87,0.0,4.8905,1254.0,No,No,Summer
3006,13.67,13.67,0.0,4.9902,489.0,No,No,Summer
3007,5.75,5.75,0.0,4.96,42.0,No,No,Summer
3008,2.76,2.76,0.0,5.0,2.0,Yes,No,Summer
3009,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3010,2.76,2.76,0.0,5.0,2.0,Yes,No,Summer
3011,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3012,2.76,2.76,0.0,5.0,2.0,Yes,No,Summer
3013,4.5,4.5,0.0,4.9661,429.0,Yes,No,Summer
3014,15.87,15.87,0.0,4.8905,1254.0,No,No,Summer
3015,10.0,10.0,0.0,5.0,2.0,No,No,Summer
3016,11.47,13.5,15.0,4.9148,644.0,Yes,No,Summer
3017,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3018,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3019,2.16,2.16,0.0,5.0,60.0,No,No,Summer
3020,17.28,17.28,0.0,5.0,1.0,Yes,No,Summer
3021,18.57,20.63,10.0,5.0,57.0,Yes,No,Summer
3022,4.5,6.0,25.0,4.7333,15.0,No,No,Summer
3023,13.71,13.71,0.0,,,No,No,Summer
3024,4.2,6.0,30.0,,,No,No,Summer
3025,8.65,8.65,0.0,4.9219,265.0,No,No,Summer
3026,8.73,8.73,0.0,4.8905,1254.0,No,No,Summer
3027,2.1,3.0,30.0,,,No,No,Summer
3028,7.7,11.0,30.0,,,No,No,Summer
3029,2.8,4.0,30.0,,,No,No,Summer
3030,13.71,13.71,0.0,,,No,No,Summer
3031,2.1,3.0,30.0,,,No,No,Summer
3032,13.71,13.71,0.0,,,No,No,Summer
3033,13.71,13.71,0.0,,,No,No,Summer
3034,2.8,4.0,30.0,,,No,No,Summer
3035,59.0,59.0,0.0,4.9755,1920.0,Yes,No,Summer
3036,13.71,13.71,0.0,,,No,No,Summer
3037,2.1,3.0,30.0,,,No,No,Summer
3038,2.1,3.0,30.0,,,No,No,Summer
3039,2.1,3.0,30.0,,,No,No,Summer
3040,21.69,25.52,15.0,4.9577,401.0,Yes,No,Summer
3041,2.8,4.0,30.0,,,No,No,Summer
3042,13.71,13.71,0.0,,,No,No,Summer
3043,0.89,0.99,10.0,4.9107,4440.0,No,No,Summer
3044,0.89,0.99,10.0,4.9107,4440.0,No,No,Summer
3045,0.89,0.99,10.0,4.9107,4440.0,No,No,Summer
3046,6.99,9.99,30.0,4.8706,378.0,No,No,Summer
3047,9.0,9.0,0.0,4.9485,389.0,No,No,Summer
3048,12.0,12.0,0.0,4.8333,212.0,No,No,Summer
3049,9.0,9.0,0.0,4.9485,389.0,No,No,Summer
3050,21.75,29.0,25.0,4.9795,3889.0,Yes,No,Summer
3051,6.99,9.99,30.0,4.8706,378.0,No,No,Summer
3052,6.99,9.99,30.0,4.8706,378.0,No,No,Summer
3053,2.8,4.0,30.0,,,No,No,Summer
3054,2.1,3.0,30.0,,,No,No,Summer
3055,6.99,9.99,30.0,4.8706,378.0,No,No,Summer
3056,3.5,3.5,0.0,4.9651,143.0,No,No,Summer
3057,3.0,3.0,0.0,4.9651,143.0,No,No,Summer
3058,3.97,3.97,0.0,5.0,139.0,Yes,No,Summer
3059,2.8,2.8,0.0,,,Yes,No,Summer
3060,1.8,1.8,0.0,5.0,31.0,No,No,Summer
3061,8.4,8.4,0.0,4.963,165.0,No,No,Summer
3062,10.0,10.0,0.0,4.8889,40.0,Yes,No,Summer
3063,2.04,2.04,0.0,4.7547,120.0,No,No,Summer
3064,13.28,13.28,0.0,5.0,3.0,No,No,Summer
3065,9.95,9.95,0.0,5.0,17.0,No,No,Summer
3066,8.4,12.0,30.0,,,No,No,Summer
3067,5.95,7.0,15.0,4.9107,83.0,No,No,Summer
3068,8.4,12.0,30.0,,,No,No,Summer
3069,10.0,10.0,0.0,4.9014,85.0,Yes,No,Summer
3070,8.4,12.0,30.0,,,No,No,Summer
3071,2.1,3.0,30.0,,,No,No,Summer
3072,15.0,15.0,0.0,5.0,3397.0,Yes,No,Summer
3073,8.4,12.0,30.0,,,No,No,Summer
3074,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3075,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
3076,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
3077,28.1,28.1,0.0,5.0,1096.0,Yes,No,Summer
3078,0.18,0.2,10.0,4.9618,5164.0,No,No,Summer
3079,2.5,2.5,0.0,4.9444,22.0,No,No,Summer
3080,1104.75,1104.75,0.0,4.9444,22.0,Yes,No,Summer
3081,2.5,2.5,0.0,4.9444,22.0,No,No,Summer
3082,2.5,2.5,0.0,4.9444,22.0,No,No,Summer
3083,13.67,13.67,0.0,4.9902,489.0,No,No,Summer
3084,2.5,2.5,0.0,4.9444,22.0,No,No,Summer
3085,2.5,2.5,0.0,4.9444,22.0,No,No,Summer
3086,3.6,3.6,0.0,5.0,21.0,No,No,Summer
3087,3.6,3.6,0.0,5.0,21.0,No,No,Summer
3088,3.6,3.6,0.0,5.0,21.0,No,No,Summer
3089,10.98,10.98,0.0,5.0,52.0,No,No,Summer
3090,3.6,3.6,0.0,5.0,21.0,No,No,Summer
3091,12.99,12.99,0.0,5.0,4.0,No,No,Summer
3092,30.0,30.0,0.0,,,No,No,Summer
3093,30.0,30.0,0.0,,,No,No,Summer
3094,93.67,93.67,0.0,5.0,150.0,No,No,Summer
3095,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
3096,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
3097,6.65,6.65,0.0,,,Yes,No,Summer
3098,0.96,0.96,0.0,4.9355,106.0,No,No,Summer
3099,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3100,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3101,18.0,18.0,0.0,2.0,65.0,Yes,No,Summer
3102,4.2,7.0,40.0,4.9119,3622.0,No,No,Summer
3103,15.0,15.0,0.0,4.6364,76.0,Yes,No,Summer
3104,12.99,12.99,0.0,5.0,241.0,No,No,Summer
3105,75.0,75.0,0.0,4.9231,293.0,Yes,No,Summer
3106,46.7,46.7,0.0,5.0,55.0,Yes,No,Summer
3107,5.95,7.0,15.0,4.9107,83.0,No,No,Summer
3108,6.79,9.05,25.0,4.7333,15.0,No,No,Summer
3109,2.5,2.5,0.0,4.8,121.0,No,No,Summer
3110,11.99,11.99,0.0,4.9471,1479.0,No,No,Summer
3111,25.99,25.99,0.0,4.9293,3633.0,No,No,Summer
3112,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3113,15.0,15.0,0.0,4.4286,10.0,Yes,No,Summer
3114,0.77,1.1,30.0,4.9787,1136.0,No,No,Summer
3115,11.95,14.94,20.0,5.0,815.0,Yes,No,Summer
3116,11.95,14.94,20.0,5.0,815.0,Yes,No,Summer
3117,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3118,11.95,14.94,20.0,5.0,815.0,Yes,No,Summer
3119,7.0,7.0,0.0,4.9545,139.0,No,No,Summer
3120,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3121,7.0,7.0,0.0,4.9545,139.0,No,No,Summer
3122,7.0,7.0,0.0,4.9545,139.0,No,No,Summer
3123,7.0,7.0,0.0,4.9545,139.0,No,No,Summer
3124,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
3125,12.0,12.0,0.0,4.8333,212.0,No,No,Summer
3126,12.59,17.99,30.0,4.921,1334.0,No,No,Summer
3127,7.64,8.99,15.0,4.9216,357.0,No,No,Summer
3128,9.52,9.52,0.0,5.0,11.0,No,No,Summer
3129,14.44,16.99,15.0,4.9216,357.0,No,No,Summer
3130,10.2,17.0,40.0,4.9577,7189.0,No,No,Summer
3131,16.94,19.93,15.0,4.9552,396.0,Yes,No,Summer
3132,10.0,10.0,0.0,,,No,No,Summer
3133,61.11,61.11,0.0,4.988,1059.0,Yes,No,Summer
3134,6.87,9.81,30.0,4.9178,583.0,No,No,Summer
3135,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3136,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3137,5.19,5.19,0.0,5.0,11.0,No,No,Summer
3138,9.0,9.0,0.0,4.7045,128.0,No,No,Summer
3139,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3140,4.95,4.95,0.0,4.9625,335.0,No,No,Summer
3141,2.1,3.0,30.0,,,No,No,Summer
3142,8.73,8.73,0.0,4.8905,1254.0,No,No,Summer
3143,2.1,3.0,30.0,,,No,No,Summer
3144,3.5,5.0,30.0,,,No,No,Summer
3145,7.21,7.21,0.0,5.0,2.0,No,No,Summer
3146,2.1,3.0,30.0,,,No,No,Summer
3147,2.1,3.0,30.0,,,No,No,Summer
3148,9.59,15.99,40.0,4.8951,1197.0,No,No,Summer
3149,5.0,5.0,0.0,4.9333,121.0,Yes,No,Summer
3150,4.0,4.0,0.0,5.0,1.0,Yes,No,Summer
3151,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
3152,4.0,4.0,0.0,5.0,1.0,Yes,No,Summer
3153,35.0,35.0,0.0,4.913,54.0,Yes,No,Summer
3154,20.0,20.0,0.0,4.8671,539.0,Yes,No,Summer
3155,20.0,20.0,0.0,,,Yes,No,Summer
3156,6.0,6.0,0.0,5.0,4.0,No,No,Summer
3157,15.0,15.0,0.0,4.9645,2146.0,Yes,No,Summer
3158,29.75,29.75,0.0,4.9429,49.0,Yes,No,Summer
3159,5.95,7.0,15.0,4.9107,83.0,No,No,Summer
3160,5.4,9.0,40.0,4.9577,7189.0,No,No,Summer
3161,6.99,9.99,30.0,4.8706,378.0,No,No,Summer
3162,19.5,19.5,0.0,5.0,438.0,Yes,No,Summer
3163,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3164,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3165,11.53,11.53,0.0,5.0,46.0,Yes,No,Summer
3166,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3167,7.7,11.0,30.0,,,No,No,Summer
3168,23.04,23.04,0.0,4.9675,757.0,No,No,Summer
3169,2.8,4.0,30.0,,,No,No,Summer
3170,2.1,3.0,30.0,,,No,No,Summer
3171,2.1,3.0,30.0,,,No,No,Summer
3172,2.8,4.0,30.0,,,No,No,Summer
3173,6.99,9.99,30.0,4.8706,378.0,No,No,Summer
3174,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3175,2.8,4.0,30.0,,,No,No,Summer
3176,20.0,20.0,0.0,5.0,31.0,Yes,No,Summer
3177,9.37,9.37,0.0,4.8837,217.0,No,No,Summer
3178,2.79,3.99,30.0,4.921,1334.0,No,No,Summer
3179,2.2,2.2,0.0,,,Yes,No,Summer
3180,59.0,59.0,0.0,4.9755,1920.0,Yes,No,Summer
3181,1.3,1.3,0.0,5.0,4097.0,Yes,No,Summer
3182,7.13,7.13,0.0,5.0,2.0,Yes,No,Summer
3183,7.13,7.13,0.0,5.0,2.0,Yes,No,Summer
3184,10.0,10.0,0.0,5.0,575.0,Yes,No,Summer
3185,2.75,2.75,0.0,4.96,42.0,No,No,Summer
3186,7.96,9.95,20.0,4.9574,195.0,No,No,Summer
3187,61.11,61.11,0.0,4.988,1059.0,Yes,No,Summer
3188,6.4,8.0,20.0,5.0,54.0,No,No,Summer
3189,6.0,6.0,0.0,4.9925,1047.0,No,No,Summer
3190,2.16,2.16,0.0,5.0,37.0,No,No,Summer
3191,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
3192,27.78,27.78,0.0,5.0,117.0,Yes,No,Summer
3193,10.07,10.07,0.0,5.0,20.0,No,No,Summer
3194,3.0,3.0,0.0,5.0,4.0,No,No,Summer
3195,10.0,10.0,0.0,4.9111,114.0,Yes,No,Summer
3196,3.5,5.0,30.0,,,No,No,Summer
3197,2.8,4.0,30.0,,,No,No,Summer
3198,2.1,3.0,30.0,,,No,No,Summer
3199,4.2,6.0,30.0,,,No,No,Summer
3200,2.1,3.0,30.0,,,No,No,Summer
3201,4.2,6.0,30.0,,,No,No,Summer
3202,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
3203,4.2,6.0,30.0,,,No,No,Summer
3204,7.25,7.25,0.0,4.9118,408.0,No,No,Summer
3205,2.1,3.0,30.0,,,No,No,Summer
3206,7.99,7.99,0.0,5.0,4.0,No,No,Summer
3207,10.07,10.07,0.0,5.0,20.0,No,No,Summer
3208,9.99,9.99,0.0,5.0,4.0,No,No,Summer
3209,10.99,10.99,0.0,5.0,4.0,No,No,Summer
3210,2.02,2.02,0.0,5.0,43.0,No,No,Summer
3211,15.0,15.0,0.0,4.9091,21.0,Yes,No,Summer
3212,2.02,2.02,0.0,5.0,43.0,No,No,Summer
3213,15.0,15.0,0.0,5.0,43.0,No,No,Summer
3214,19.99,19.99,0.0,5.0,4.0,No,No,Summer
3215,2.02,2.02,0.0,5.0,43.0,No,No,Summer
3216,5.52,5.52,0.0,4.875,288.0,Yes,No,Summer
3217,6.5,6.5,0.0,5.0,43.0,Yes,No,Summer
3218,2.8,4.0,30.0,,,No,No,Summer
3219,5.99,5.99,0.0,5.0,4.0,No,No,Summer
3220,9.99,9.99,0.0,5.0,4.0,No,No,Summer
3221,7.99,7.99,0.0,5.0,4.0,No,No,Summer
3222,8.49,9.99,15.0,4.9492,1286.0,No,No,Summer
3223,17.65,17.65,0.0,5.0,37.0,No,No,Summer
3224,6.84,9.13,25.0,4.9534,1207.0,No,No,Summer
3225,20.99,20.99,0.0,4.9293,3633.0,No,No,Summer
3226,9.99,9.99,0.0,5.0,4.0,No,No,Summer
3227,2.5,2.5,0.0,4.8,121.0,No,No,Summer
3228,3.5,3.5,0.0,5.0,1.0,No,No,Summer
3229,12.0,12.0,0.0,4.9333,37.0,Yes,No,Summer
3230,10.99,10.99,0.0,5.0,4.0,No,No,Summer
3231,6.99,6.99,0.0,5.0,4.0,No,No,Summer
3232,12.99,12.99,0.0,5.0,4.0,No,No,Summer
3233,4.89,6.99,30.0,4.921,1334.0,No,No,Summer
3234,12.99,12.99,0.0,5.0,4.0,No,No,Summer
3235,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
3236,8.99,8.99,0.0,5.0,4.0,No,No,Summer
3237,10.0,10.0,0.0,5.0,1970.0,Yes,No,Summer
3238,7.99,7.99,0.0,5.0,4.0,No,No,Summer
3239,10.99,10.99,0.0,5.0,4.0,No,No,Summer
3240,9.5,9.5,0.0,5.0,132.0,No,No,Summer
3241,7.99,7.99,0.0,5.0,4.0,No,No,Summer
3242,15.0,15.0,0.0,5.0,3397.0,Yes,No,Summer
3243,19.85,39.7,50.0,5.0,21.0,Yes,No,Summer
3244,10.0,10.0,0.0,4.8425,519.0,No,No,Summer
3245,8.0,8.0,0.0,,,No,No,Summer
3246,6.99,9.99,30.0,4.8706,378.0,No,No,Summer
3247,8.99,8.99,0.0,5.0,4.0,No,No,Summer
3248,12.0,12.0,0.0,4.8333,212.0,No,No,Summer
3249,19.99,19.99,0.0,5.0,4.0,No,No,Summer
3250,50.0,50.0,0.0,4.9429,453.0,Yes,No,Summer
3251,2.99,2.99,0.0,4.9412,70.0,No,No,Summer
3252,50.0,50.0,0.0,4.9429,453.0,Yes,No,Summer
3253,50.0,50.0,0.0,4.9429,453.0,Yes,No,Summer
3254,50.0,50.0,0.0,4.9429,453.0,Yes,No,Summer
3255,50.0,50.0,0.0,4.9429,453.0,Yes,No,Summer
3256,17.65,17.65,0.0,5.0,37.0,No,No,Summer
3257,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3258,10.99,10.99,0.0,4.5,456.0,No,No,Summer
3259,8.3,8.3,0.0,5.0,3.0,No,No,Summer
3260,8.69,8.69,0.0,4.9286,56.0,No,No,Summer
3261,7.0,7.0,0.0,5.0,40.0,Yes,No,Summer
3262,15.0,15.0,0.0,4.6364,76.0,Yes,No,Summer
3263,20.0,20.0,0.0,4.6364,76.0,Yes,No,Summer
3264,15.0,15.0,0.0,4.6364,76.0,Yes,No,Summer
3265,6.99,9.99,30.0,4.8706,378.0,No,No,Summer
3266,2500.0,2500.0,0.0,4.9815,132.0,Yes,No,Summer
3267,2500.0,2500.0,0.0,4.9815,132.0,Yes,No,Summer
3268,5.52,5.52,0.0,4.2,15.0,No,No,Summer
3269,550.0,550.0,0.0,4.9815,132.0,Yes,No,Summer
3270,45.0,45.0,0.0,5.0,27.0,No,No,Summer
3271,46.7,46.7,0.0,5.0,55.0,Yes,No,Summer
3272,5.4,9.0,40.0,4.9577,7189.0,No,No,Summer
3273,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3274,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3275,4.31,4.31,0.0,4.9675,757.0,No,No,Summer
3276,14.0,20.0,30.0,,,No,No,Summer
3277,1.44,1.44,0.0,5.0,58.0,No,No,Summer
3278,8.14,8.14,0.0,5.0,11.0,No,No,Summer
3279,4.0,4.0,0.0,4.9091,11.0,No,No,Summer
3280,5.75,5.75,0.0,4.96,42.0,No,No,Summer
3281,1.5,1.5,0.0,4.9416,333.0,Yes,No,Summer
3282,12.0,12.0,0.0,5.0,846.0,Yes,No,Summer
3283,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
3284,1.44,1.44,0.0,5.0,58.0,No,No,Summer
3285,1.44,1.44,0.0,5.0,58.0,No,No,Summer
3286,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
3287,5.95,7.0,15.0,4.9107,83.0,No,No,Summer
3288,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
3289,3.0,3.0,0.0,5.0,4.0,No,No,Summer
3290,9.37,9.37,0.0,4.8837,217.0,No,No,Summer
3291,3.75,3.75,0.0,4.973,71.0,No,No,Summer
3292,8.4,12.0,30.0,,,No,No,Summer
3293,1.44,1.44,0.0,5.0,58.0,No,No,Summer
3294,15.0,15.0,0.0,4.6364,76.0,Yes,No,Summer
3295,1.0,1.0,0.0,5.0,5.0,Yes,No,Summer
3296,3.77,7.55,50.0,4.918,62.0,No,No,Summer
3297,9.0,12.0,25.0,4.9608,6154.0,No,No,Summer
3298,15.87,15.87,0.0,4.8905,1254.0,No,No,Summer
3299,15.0,15.0,0.0,4.9091,21.0,Yes,No,Summer
3300,25.94,25.94,0.0,5.0,22.0,No,No,Summer
3301,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3302,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3303,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3304,3.5,5.0,30.0,4.8706,378.0,No,No,Summer
3305,14.0,20.0,30.0,,,No,No,Summer
3306,7.0,7.0,0.0,4.9925,1047.0,No,No,Summer
3307,5.0,5.0,0.0,5.0,20.0,No,No,Summer
3308,2.8,2.8,0.0,4.96,42.0,No,No,Summer
3309,5.0,5.0,0.0,4.9333,37.0,Yes,No,Summer
3310,6.0,8.0,25.0,4.9764,261.0,No,No,Summer
3311,15.0,15.0,0.0,5.0,3397.0,Yes,No,Summer
3312,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
3313,1.85,1.85,0.0,5.0,3.0,Yes,No,Summer
3314,19.99,19.99,0.0,4.9783,2623.0,Yes,No,Summer
3315,10.0,10.0,0.0,4.9111,114.0,Yes,No,Summer
3316,10.0,10.0,0.0,4.9925,1047.0,No,No,Summer
3317,25.0,25.0,0.0,4.9862,1794.0,Yes,No,Summer
3318,10.0,10.0,0.0,4.9925,1047.0,No,No,Summer
3319,3.92,3.92,0.0,4.8483,405.0,No,No,Summer
3320,9.8,14.0,30.0,,,No,No,Summer
3321,25.0,25.0,0.0,4.9862,1794.0,Yes,No,Summer
3322,4.05,4.05,0.0,4.875,288.0,Yes,No,Summer
3323,4.05,4.05,0.0,4.875,288.0,Yes,No,Summer
3324,12.0,12.0,0.0,4.8857,172.0,Yes,No,Summer
3325,9.99,9.99,0.0,4.9293,3633.0,No,No,Summer
3326,19.85,39.7,50.0,5.0,21.0,Yes,No,Summer
3327,5.3,5.3,0.0,4.9512,607.0,Yes,No,Summer
3328,8.73,8.73,0.0,4.8905,1254.0,No,No,Summer
3329,0.92,0.92,0.0,4.9355,106.0,No,No,Summer
3330,6.11,7.19,15.0,4.9438,8040.0,No,No,Summer
3331,300.0,300.0,0.0,4.9318,90.0,Yes,No,Summer
3332,8.73,8.73,0.0,4.8905,1254.0,No,No,Summer
3333,12.98,16.22,20.0,5.0,815.0,Yes,No,Summer
3334,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
3335,3.85,3.85,0.0,5.0,269.0,Yes,No,Summer
3336,0.99,0.99,0.0,5.0,15.0,No,No,Summer
3337,15.0,15.0,0.0,4.971,512.0,Yes,No,Summer
3338,5.0,5.0,0.0,5.0,4.0,No,No,Summer
3339,5.0,5.0,0.0,5.0,4.0,No,No,Summer
3340,15.87,15.87,0.0,4.8905,1254.0,No,No,Summer
3341,11.53,11.53,0.0,5.0,170.0,No,No,Summer
3342,19.5,26.0,25.0,5.0,143.0,No,No,Summer
3343,6.79,9.05,25.0,4.7333,15.0,No,No,Summer
3344,15.0,15.0,0.0,4.9755,1920.0,Yes,No,Summer
3345,28.66,28.66,0.0,5.0,1.0,No,No,Summer
3346,12.25,12.25,0.0,5.0,86.0,No,No,Summer
3347,100.0,100.0,0.0,5.0,48.0,Yes,No,Summer
3348,14.0,20.0,30.0,,,No,No,Summer
3349,10.0,10.0,0.0,,,No,No,Summer
3350,9.99,9.99,0.0,4.9293,3633.0,No,No,Summer
3351,15.0,15.0,0.0,4.9719999999999995,427.0,Yes,No,Summer
3352,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
3353,5.0,5.0,0.0,4.9333,121.0,Yes,No,Summer
3354,8.5,8.5,0.0,5.0,14.0,Yes,No,Summer
3355,25.94,25.94,0.0,5.0,22.0,No,No,Summer
3356,25.94,25.94,0.0,5.0,22.0,No,No,Summer
3357,15.5,15.5,0.0,5.0,14.0,Yes,No,Summer
3358,126.0,126.0,0.0,5.0,341.0,Yes,No,Summer
3359,59.0,59.0,0.0,4.9755,1920.0,Yes,No,Summer
3360,8.73,8.73,0.0,4.8905,1254.0,No,No,Summer
3361,12.0,12.0,0.0,5.0,185.0,No,No,Summer
3362,25.94,25.94,0.0,5.0,22.0,No,No,Summer
3363,5.0,5.0,0.0,5.0,9.0,Yes,No,Summer
3364,25.94,25.94,0.0,5.0,22.0,No,No,Summer
3365,6.5,6.5,0.0,4.7826,1219.0,No,No,Summer
3366,15.0,15.0,0.0,4.9987,1605.0,Yes,No,Summer
3367,7.0,7.0,0.0,4.814,45.0,No,No,Summer
3368,23.0,23.0,0.0,4.9043,798.0,Yes,No,Summer
3369,10.0,10.0,0.0,4.9043,798.0,Yes,No,Summer
3370,2.16,2.16,0.0,5.0,71.0,Yes,No,Summer
3371,10.0,10.0,0.0,5.0,575.0,Yes,No,Summer
3372,5.48,5.48,0.0,5.0,11.0,No,No,Summer
3373,6.5,6.5,0.0,5.0,6.0,No,No,Summer
3374,6.5,6.5,0.0,4.96,42.0,No,No,Summer
3375,4.89,6.99,30.0,4.921,1334.0,No,No,Summer
3376,5.0,5.0,0.0,4.9848,248.0,Yes,No,Summer
3377,30.67,30.67,0.0,4.2667,32.0,No,No,Summer
3378,28.82,28.82,0.0,4.963,27.0,No,No,Summer
3379,46.7,46.7,0.0,5.0,55.0,Yes,No,Summer
3380,2.79,3.99,30.0,4.921,1334.0,No,No,Summer
3381,1.44,1.44,0.0,,,Yes,No,Summer
3382,0.99,0.99,0.0,5.0,15.0,No,No,Summer
3383,28.81,28.81,0.0,5.0,1.0,No,No,Summer
3384,2.16,2.16,0.0,,,Yes,No,Summer
3385,1.8,1.8,0.0,5.0,31.0,No,No,Summer
3386,1.8,1.8,0.0,5.0,31.0,No,No,Summer
3387,20.0,20.0,0.0,5.0,31.0,Yes,No,Summer
3388,20.0,20.0,0.0,5.0,31.0,Yes,No,Summer
3389,15.87,15.87,0.0,,,Yes,No,Summer
3390,20.0,20.0,0.0,5.0,99.0,Yes,No,Summer
3391,18.01,18.01,0.0,5.0,53.0,No,No,Summer
3392,10.41,10.41,0.0,4.9333,121.0,Yes,No,Summer
3393,20.0,20.0,0.0,4.8857,172.0,Yes,No,Summer
3394,9.99,9.99,0.0,5.0,73.0,No,No,Summer
3395,8.0,8.0,0.0,4.9333,47.0,Yes,No,Summer
3396,8.07,10.09,20.0,4.9756,45.0,No,No,Summer
3397,19.85,39.7,50.0,5.0,21.0,Yes,No,Summer
3398,8.0,8.0,0.0,4.9474,106.0,No,No,Summer
3399,6.4,8.0,20.0,5.0,54.0,No,No,Summer
3400,19.5,19.5,0.0,5.0,438.0,Yes,No,Summer
3401,19.85,39.7,50.0,5.0,21.0,Yes,No,Summer
3402,19.85,39.7,50.0,5.0,21.0,Yes,No,Summer
3403,2.16,2.16,0.0,5.0,10.0,Yes,No,Summer
3404,12.0,12.0,0.0,4.8333,212.0,No,No,Summer
3405,12.26,12.26,0.0,4.8889,9.0,Yes,No,Summer
3406,8.99,8.99,0.0,5.0,982.0,Yes,No,Summer
3407,46.7,46.7,0.0,5.0,55.0,Yes,No,Summer
3408,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
3409,35.0,35.0,0.0,4.75,6.0,Yes,No,Summer
3410,19.29,21.43,10.0,5.0,57.0,Yes,No,Summer
3411,6.4,8.0,20.0,5.0,54.0,No,No,Summer
3412,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
3413,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
3414,15.0,15.0,0.0,5.0,34.0,Yes,No,Summer
3415,8.4,12.0,30.0,,,No,No,Summer
3416,3.0,4.0,25.0,4.7333,15.0,No,No,Summer
3417,9.2,9.2,0.0,5.0,19.0,No,No,Summer
3418,15.87,15.87,0.0,4.8905,1254.0,No,No,Summer
3419,6.99,9.99,30.0,4.8706,378.0,No,No,Summer
3420,31.75,31.75,0.0,5.0,511.0,Yes,No,Summer
3421,35.0,35.0,0.0,4.75,6.0,Yes,No,Summer
3422,9.99,9.99,0.0,4.9293,3633.0,No,No,Summer
3423,6.2,6.2,0.0,5.0,86.0,Yes,No,Summer
3424,12.0,12.0,0.0,5.0,235.0,No,No,Summer
3425,15.0,15.0,0.0,4.9987,1605.0,Yes,No,Summer
3426,21.59,21.59,0.0,5.0,3.0,No,No,Summer
3427,5.4,9.0,40.0,4.9577,7189.0,No,No,Summer
3428,34.05,34.05,0.0,5.0,3.0,No,No,Summer
3429,10.0,10.0,0.0,,,No,No,Summer
3430,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
3431,46.7,46.7,0.0,5.0,55.0,Yes,No,Summer
3432,57.65,57.65,0.0,5.0,4.0,Yes,No,Summer
3433,35.0,35.0,0.0,4.75,6.0,Yes,No,Summer
3434,6.99,9.99,30.0,4.8706,378.0,No,No,Summer
3435,7.0,7.0,0.0,5.0,36.0,Yes,No,Summer
3436,23.0,23.0,0.0,4.9043,798.0,Yes,No,Summer
3437,23.31,23.31,0.0,5.0,2.0,No,No,Summer
3438,4.61,5.76,20.0,4.9756,45.0,No,No,Summer
3439,2.1,3.0,30.0,,,No,No,Summer
3440,12.75,15.0,15.0,4.9492,1286.0,No,No,Summer
3441,21.59,21.59,0.0,5.0,3.0,No,No,Summer
3442,15.0,15.0,0.0,4.4286,10.0,Yes,No,Summer
